#  64A612.dat  x/c         z/c
  1.00000000   0.00000000
  0.98945077   0.00012261
  0.97890271   0.00029620
  0.96835700   0.00050913
  0.95781480   0.00075053
  0.94727729   0.00101030
  0.93674564   0.00127913
  0.92622103   0.00154844
  0.91570461   0.00181041
  0.90519756   0.00205794
  0.89470104   0.00228466
  0.88421623   0.00248489
  0.87374429   0.00265365
  0.86328637   0.00278659
  0.85284366   0.00288002
  0.84241729   0.00293087
  0.83200844   0.00293666
  0.82161826   0.00289545
  0.81124791   0.00280588
  0.80089853   0.00266707
  0.79057128   0.00247863
  0.78026731   0.00224062
  0.76998776   0.00195354
  0.75973377   0.00161827
  0.74950648   0.00123604
  0.73930703   0.00080845
  0.72913656   0.00033737
  0.71899619  -0.00017505
  0.70888704  -0.00072642
  0.69881026  -0.00131412
  0.68876694  -0.00193537
  0.67875822  -0.00258723
  0.66878520  -0.00326663
  0.65884899  -0.00397040
  0.64895069  -0.00469529
  0.63909141  -0.00543803
  0.62927224  -0.00619529
  0.61949427  -0.00696377
  0.60975859  -0.00774019
  0.60006628  -0.00852129
  0.59041842  -0.00930390
  0.58081608  -0.01008491
  0.57126032  -0.01086133
  0.56175222  -0.01163027
  0.55229282  -0.01238897
  0.54288318  -0.01313481
  0.53352434  -0.01386533
  0.52421735  -0.01457821
  0.51496323  -0.01527133
  0.50576302  -0.01594274
  0.49661774  -0.01659064
  0.48752840  -0.01721346
  0.47849602  -0.01780979
  0.46952160  -0.01837844
  0.46060613  -0.01891837
  0.45175061  -0.01942877
  0.44295602  -0.01990900
  0.43422334  -0.02035859
  0.42555354  -0.02077726
  0.41694759  -0.02116493
  0.40840643  -0.02152165
  0.39993102  -0.02184764
  0.39152230  -0.02214329
  0.38318121  -0.02240910
  0.37490867  -0.02264574
  0.36670560  -0.02285398
  0.35857291  -0.02303470
  0.35051151  -0.02318889
  0.34252229  -0.02331764
  0.33460615  -0.02342210
  0.32676395  -0.02350349
  0.31899658  -0.02356310
  0.31130489  -0.02360224
  0.30368974  -0.02362226
  0.29615198  -0.02362455
  0.28869245  -0.02361047
  0.28131197  -0.02358141
  0.27401136  -0.02353873
  0.26679143  -0.02348375
  0.25965300  -0.02341778
  0.25259684  -0.02334209
  0.24562375  -0.02325786
  0.23873450  -0.02316625
  0.23192985  -0.02306832
  0.22521057  -0.02296507
  0.21857740  -0.02285741
  0.21203107  -0.02274615
  0.20557231  -0.02263204
  0.19920185  -0.02251571
  0.19292038  -0.02239767
  0.18672862  -0.02227837
  0.18062723  -0.02215812
  0.17461692  -0.02203714
  0.16869833  -0.02191554
  0.16287213  -0.02179333
  0.15713897  -0.02167042
  0.15149948  -0.02154660
  0.14595430  -0.02142157
  0.14050403  -0.02129496
  0.13514928  -0.02116627
  0.12989066  -0.02103495
  0.12472873  -0.02090033
  0.11966408  -0.02076172
  0.11469727  -0.02061831
  0.10982885  -0.02046926
  0.10505936  -0.02031368
  0.10038934  -0.02015062
  0.09581929  -0.01997910
  0.09134974  -0.01979810
  0.08698117  -0.01960660
  0.08271407  -0.01940356
  0.07854891  -0.01918793
  0.07448617  -0.01895867
  0.07052628  -0.01871475
  0.06666970  -0.01845518
  0.06291684  -0.01817899
  0.05926813  -0.01788523
  0.05572397  -0.01757303
  0.05228476  -0.01724155
  0.04895087  -0.01689002
  0.04572268  -0.01651775
  0.04260055  -0.01612409
  0.03958482  -0.01570852
  0.03667583  -0.01527056
  0.03387390  -0.01480985
  0.03117935  -0.01432612
  0.02859246  -0.01381918
  0.02611354  -0.01328896
  0.02374286  -0.01273549
  0.02148067  -0.01215890
  0.01932724  -0.01155944
  0.01728279  -0.01093745
  0.01534756  -0.01029338
  0.01352177  -0.00962780
  0.01180561  -0.00894137
  0.01019928  -0.00823486
  0.00870295  -0.00750912
  0.00731679  -0.00676513
  0.00604096  -0.00600392
  0.00487559  -0.00522664
  0.00382082  -0.00443450
  0.00287676  -0.00362880
  0.00204353  -0.00281090
  0.00132120  -0.00198224
  0.00070986  -0.00114428
  0.00020959  -0.00029857
 -0.00017958   0.00055334
 -0.00045758   0.00140982
 -0.00062439   0.00226926
 -0.00068000   0.00313000
 -0.00062439   0.00423696
 -0.00045758   0.00534448
 -0.00017958   0.00645346
  0.00020959   0.00756477
  0.00070986   0.00867930
  0.00132120   0.00979789
  0.00204353   0.01092138
  0.00287676   0.01205054
  0.00382082   0.01318615
  0.00487559   0.01432892
  0.00604096   0.01547952
  0.00731679   0.01663859
  0.00870295   0.01780669
  0.01019928   0.01898434
  0.01180561   0.02017199
  0.01352177   0.02137006
  0.01534756   0.02257886
  0.01728279   0.02379867
  0.01932724   0.02502967
  0.02148067   0.02627200
  0.02374286   0.02752571
  0.02611354   0.02879078
  0.02859246   0.03006712
  0.03117935   0.03135456
  0.03387390   0.03265287
  0.03667583   0.03396174
  0.03958482   0.03528078
  0.04260055   0.03660956
  0.04572268   0.03794754
  0.04895087   0.03929415
  0.05228476   0.04064874
  0.05572397   0.04201059
  0.05926813   0.04337894
  0.06291684   0.04475296
  0.06666970   0.04613177
  0.07052628   0.04751444
  0.07448617   0.04890001
  0.07854891   0.05028746
  0.08271407   0.05167574
  0.08698117   0.05306375
  0.09134974   0.05445038
  0.09581929   0.05583449
  0.10038934   0.05721491
  0.10505936   0.05859047
  0.10982885   0.05995995
  0.11469727   0.06132217
  0.11966408   0.06267589
  0.12472873   0.06401990
  0.12989066   0.06535300
  0.13514928   0.06667396
  0.14050403   0.06798159
  0.14595430   0.06927469
  0.15149948   0.07055207
  0.15713897   0.07181258
  0.16287213   0.07305508
  0.16869833   0.07427842
  0.17461692   0.07548151
  0.18062723   0.07666327
  0.18672862   0.07782264
  0.19292038   0.07895858
  0.19920185   0.08007010
  0.20557231   0.08115620
  0.21203107   0.08221595
  0.21857740   0.08324840
  0.22521057   0.08425265
  0.23192985   0.08522784
  0.23873450   0.08617309
  0.24562375   0.08708758
  0.25259684   0.08797050
  0.25965300   0.08882105
  0.26679143   0.08963846
  0.27401136   0.09042195
  0.28131197   0.09117080
  0.28869245   0.09188426
  0.29615198   0.09256159
  0.30368974   0.09320208
  0.31130489   0.09380501
  0.31899658   0.09436967
  0.32676395   0.09489533
  0.33460615   0.09538127
  0.34252229   0.09582678
  0.35051151   0.09623111
  0.35857291   0.09659354
  0.36670560   0.09691330
  0.37490867   0.09718965
  0.38318121   0.09742180
  0.39152230   0.09760897
  0.39993102   0.09775036
  0.40840643   0.09784517
  0.41694759   0.09789255
  0.42555354   0.09789168
  0.43422334   0.09784170
  0.44295602   0.09774175
  0.45175061   0.09759095
  0.46060613   0.09738844
  0.46952160   0.09713332
  0.47849602   0.09682472
  0.48752840   0.09646174
  0.49661774   0.09604351
  0.50576302   0.09556915
  0.51496323   0.09503781
  0.52421735   0.09444865
  0.53352434   0.09380085
  0.54288318   0.09309362
  0.55229282   0.09232619
  0.56175222   0.09149784
  0.57126032   0.09060790
  0.58081608   0.08965573
  0.59041842   0.08864076
  0.60006628   0.08756246
  0.60975859   0.08642040
  0.61949427   0.08521419
  0.62927224   0.08394353
  0.63909141   0.08260820
  0.64895069   0.08120806
  0.65884899   0.07974306
  0.66878520   0.07821327
  0.67875822   0.07661882
  0.68876694   0.07495997
  0.69881026   0.07323707
  0.70888704   0.07145057
  0.71899619   0.06960105
  0.72913656   0.06768917
  0.73930703   0.06571571
  0.74950648   0.06368154
  0.75973377   0.06158764
  0.76998776   0.05943509
  0.78026731   0.05722505
  0.79057128   0.05495876
  0.80089853   0.05263757
  0.81124791   0.05026286
  0.82161826   0.04783608
  0.83200844   0.04535874
  0.84241729   0.04283238
  0.85284366   0.04025854
  0.86328637   0.03763879
  0.87374429   0.03497468
  0.88421623   0.03226772
  0.89470104   0.02951938
  0.90519756   0.02673105
  0.91570461   0.02390403
  0.92622103   0.02103950
  0.93674564   0.01813851
  0.94727729   0.01520192
  0.95781480   0.01223041
  0.96835700   0.00922442
  0.97890271   0.00618413
  0.98945077   0.00310947
  1.00000000   0.00000000
