#  NACA_MOD.dat  x/c         z/c
  0.31097151   0.06870583
  0.31825897   0.07162021
  0.32563198   0.07441103
  0.33308952   0.07707415
  0.34063055   0.07960542
  0.34825403   0.08200058
  0.35595887   0.08425531
  0.36374401   0.08636521
  0.37160837   0.08832582
  0.37955085   0.09013256
  0.38757033   0.09178078
  0.39566570   0.09326573
  0.40383584   0.09458256
  0.41207959   0.09572633
  0.42039582   0.09669200
  0.42878336   0.09747441
  0.43724104   0.09806831
  0.44576768   0.09846836
  0.45436210   0.09866909
  0.46302309   0.09866497
  0.47174944   0.09845033
  0.48053994   0.09801944
  0.48939337   0.09736646
  0.49830848   0.09648551
  0.50728404   0.09537060
  0.51631879   0.09401570
  0.52541147   0.09241476
  0.53456081   0.09056166
  0.54376554   0.08845033
  0.55302437   0.08607467
  0.56233602   0.08342868
  0.57169917   0.08050640
  0.58111254   0.07730202
  0.59057480   0.07380988
  0.60008463   0.07002454
  0.60964071   0.06594084
  0.61924170   0.06155395
  0.62888627   0.05685942
  0.63857307   0.05185333
  0.64830075   0.04653230
  0.65806795   0.04089363
  0.66787331   0.03493541
  0.67771546   0.02865659
  0.68759303   0.02205718
  0.69750464   0.01513832
  0.70744891   0.00790251
  0.71742445   0.00035367
  0.72742988  -0.00750258
  0.73746378  -0.01565880
  0.74752477  -0.02410549
  0.75761145  -0.03283091
  0.76772239  -0.04182078
  0.77785621  -0.05105814
  0.78801147  -0.06052300
  0.79818677  -0.07019211
  0.80838068  -0.08003867
  0.81859178  -0.09003204
  0.82881865  -0.10013742
  0.83905987  -0.11031551
  0.84931400  -0.12052221
  0.85957961  -0.13070825
  0.86985528  -0.14081883
  0.88013956  -0.15079329
  0.89043102  -0.16056467
  0.90072824  -0.17005939
  0.91102976  -0.17919685
  0.92133416  -0.18788900
  0.93164000  -0.19604000
